season,rank,team,rating,wins,losses,best_win_name,best_win_elo
2010,53,Richmond,2125.149211189986,26,9,Temple,2323.3401588573547
2010,54,Minnesota,2123.532021192787,21,14,Purdue,2409.962781091211
2010,55,Mississippi St,2119.823704079745,24,12,Ole Miss,2227.488568624594
2010,56,Texas Tech,2116.3199262666785,19,16,Oklahoma St,2153.66333459705
2010,57,Seton Hall,2114.936418332024,19,13,Pitt,2278.3125954695242
2010,58,Northwestern,2108.3633501877634,20,14,Purdue,2409.962781091211
2010,59,Wichita St,2102.599896071639,25,10,Northern Iowa,2261.242671592505
2010,60,Arizona St,2101.4020583617275,22,11,Washington,2139.15325819222
2010,61,San Diego St,2100.461486902807,25,9,New Mexico,2293.8215640329713
2010,62,UTEP,2096.5492233141763,26,7,UAB,2164.2921557496343
2010,63,St John's,2096.1690343372375,17,16,Temple,2323.3401588573547
2010,64,Utah State,2087.9035879322264,27,8,BYU,2301.894053309559
2010,65,Missouri St,2081.766481547682,24,12,Tulsa,2061.419607871999
2010,66,Miami,2080.679013617096,20,13,Georgia Tech,2208.9201516858107
2010,67,Old Dominion,2070.3421362052136,27,9,Georgetown,2356.6915593725994
2010,68,Charlotte,2064.3057219791963,19,12,Temple,2323.3401588573547
2010,69,Murray St,2061.879786877225,31,5,Vanderbilt,2222.795201657307
2010,70,Tulsa,2061.419607871999,23,12,Oklahoma St,2153.66333459705
2010,71,Siena,2056.6582013346842,27,7,Iona,1913.7572363625036
2010,72,NC State,2050.8331286440007,20,16,Duke,2487.5197539258124
2010,73,USC,2044.8973460378331,16,14,Saint Mary's,2267.7860260354496
2010,74,VCU,2041.8106764520192,27,9,Rhode Island,2181.921255475798
2010,75,Alabama,2036.1194659611972,17,15,Baylor,2360.9092813104326
2010,76,Iowa State,2033.2701201380285,15,17,Kansas St,2403.503228147029
2010,77,South Carolina,2025.3843116436208,15,16,Kentucky,2531.7185178659506
2010,78,Kent State,2023.6861271265075,24,10,UAB,2164.2921557496343
2010,79,William & Mary,2023.526473701441,22,11,Maryland,2183.9904427562187
2010,80,Virginia,2017.6682853503878,15,16,Georgia Tech,2208.9201516858107
2010,81,Nevada,2013.5327744009157,21,13,Wichita St,2102.599896071639
2010,82,Louisiana Tech,2010.1094873904374,24,11,Utah State,2087.9035879322264
2010,83,Marshall,2001.1935549681152,24,10,UAB,2164.2921557496343
2010,84,Arizona,1988.974789983398,16,15,California,2210.1471857993233
2010,85,Wright St,1981.7008090221316,20,12,Detroit Mercy,1874.9991042299155
2010,86,Portland,1981.5647433046513,21,11,Saint Mary's,2267.7860260354496
2010,87,Georgia,1971.8212063096055,14,17,Tennessee,2262.49948188075
2010,88,Saint Louis,1971.2647505283476,23,13,Dayton,2233.4463202891875
2010,89,Boston College,1970.4370651292709,15,16,Clemson,2200.2250468347597
2010,90,Pacific,1966.4746369379693,23,12,San Diego St,2100.461486902807
2010,91,Illinois St,1958.05715076782,22,11,Wichita St,2102.599896071639
2010,92,Washington St,1948.6723503885792,16,15,USC,2044.8973460378331
2010,93,Wofford,1940.3669315377304,26,9,South Carolina,2025.3843116436208
2010,94,Harvard,1936.7856392953288,21,8,William & Mary,2023.526473701441
2010,95,Providence,1930.4562496110977,12,19,UConn,2188.0288556962228
2010,96,Michigan,1926.800439922599,15,17,Ohio State,2253.845786706282
2010,97,Oklahoma,1919.6383417499442,13,18,Texas,2385.5991343694
2010,98,N Colorado,1919.1317310724885,25,8,Portland,1981.5647433046513
2010,99,W Carolina,1917.1003739646962,22,12,Louisville,2134.0711522751917
2010,100,Iona,1913.7572363625036,21,10,William & Mary,2023.526473701441
2010,101,Oregon,1912.997875398221,16,16,Washington,2139.15325819222
2010,102,IUPUI,1912.8971314805824,25,11,Oakland,1886.0767813441978
2010,103,Nebraska,1911.1040321689666,15,18,Missouri,2241.2700501501713
2010,104,Coast Car,1901.108369617108,28,7,Indiana St,1872.5004106780652
2010,105,Northeastern,1900.5297018714825,20,13,Utah State,2087.9035879322264
2010,106,Houston,1898.2267101877385,19,16,Memphis,2149.1377508598653
2010,107,Akron,1896.5710886371485,24,11,Ohio,1889.450454465778
2010,108,Colorado,1893.6594072215375,15,16,Baylor,2360.9092813104326
2010,109,Ohio,1889.450454465778,22,15,Georgetown,2356.6915593725994
2010,110,G Washington,1888.0189228389002,16,15,Charlotte,2064.3057219791963
2010,111,S Illinois,1886.4207934104168,15,15,Missouri St,2081.766481547682
2010,112,Oakland,1886.0767813441978,26,9,IUPUI,1912.8971314805824
2010,113,Montana,1886.015418830363,22,10,N Colorado,1919.1317310724885
2010,114,Rutgers,1884.925804662415,15,17,Georgetown,2356.6915593725994
2010,115,Detroit Mercy,1874.9991042299155,20,14,W Michigan,1857.7290301012338
2010,116,Morehead St,1872.5543553450304,24,11,Murray St,2061.879786877225
2010,117,Indiana St,1872.5004106780652,17,15,Missouri St,2081.766481547682
2010,118,Sam Houston,1863.2800019053134,25,8,Auburn,1842.3991562852293
2010,119,Bradley,1859.0630078920449,16,15,Northern Iowa,2261.242671592505
2010,120,W Michigan,1857.7290301012338,18,15,VCU,2041.8106764520192
2010,121,Long Beach St,1854.526871414193,17,16,Utah State,2087.9035879322264
2010,122,Western KY,1853.945978666507,21,13,Vanderbilt,2222.795201657307
2010,123,Stanford,1853.3801157747685,14,18,Arizona St,2101.4020583617275
2010,124,Southern Miss,1848.8346206812157,20,14,UAB,2164.2921557496343
2010,125,Auburn,1842.3991562852293,15,17,Mississippi St,2119.823704079745
2010,126,Duquesne,1835.8817735023295,16,16,Dayton,2233.4463202891875
2010,127,LSU,1835.786222909425,11,20,Georgia,1971.8212063096055
2010,128,Buffalo,1832.4070687247397,18,12,Kent State,2023.6861271265075
2010,129,Creighton,1831.7225685023664,18,16,Wichita St,2102.599896071639
2010,130,UCF,1824.0614809087201,15,17,Houston,1898.2267101877385
2010,131,Green Bay,1822.72519511566,22,13,Wisconsin,2318.2073754474072
2010,132,Colorado St,1822.6965179732324,16,16,Colorado,1893.6594072215375
2010,133,Arkansas,1822.5265937231634,14,18,Ole Miss,2227.488568624594
2010,134,Milwaukee,1821.8587529723377,20,14,Wright St,1981.7008090221316
2010,135,Weber St,1821.5881783045604,20,11,N Colorado,1919.1317310724885
2010,136,Niagara,1818.7345809680419,18,15,Siena,2056.6582013346842
2010,137,St Bonaventure,1816.7031518435106,15,16,Rhode Island,2181.921255475798
2010,138,New Mexico St,1812.891905475785,22,12,UTEP,2096.5492233141763
2010,139,UCLA,1807.2152318261155,14,18,California,2210.1471857993233
2010,140,UCSB,1802.962888610871,20,10,Pacific,1966.4746369379693
2010,141,Oral Roberts,1792.9320532255736,20,13,New Mexico,2293.8215640329713
2010,142,Fairfield,1790.8547178701751,23,11,Iona,1913.7572363625036
2010,143,DePaul,1777.919554081784,8,23,Northern Iowa,2261.242671592505
2010,144,Princeton,1772.476650886602,22,9,Harvard,1936.7856392953288
2010,145,Denver,1769.851724487612,19,13,Montana,1886.015418830363
2010,146,SF Austin,1769.4702755676196,23,9,Texas A&M-CC,1693.3633656367379
2010,147,Belmont,1768.183574294216,19,12,ETSU,1725.1774480906884
2010,148,Utah,1767.7840952910115,14,17,UNLV,2218.052841569766
2010,149,Idaho,1765.2110550500906,15,16,Portland,1981.5647433046513
2010,150,Fresno St,1762.1077558134384,15,18,Nevada,2013.5327744009157
2010,151,Charleston,1759.9420590745763,22,12,North Carolina,2170.8072404310906
2010,152,Morgan St,1757.8359544535176,27,10,Arkansas,1822.5265937231634
2010,153,San Diego,1756.2026652358077,11,21,Oklahoma,1919.6383417499442
2010,154,Penn State,1755.9304141856956,11,20,Northwestern,2108.3633501877634
2010,155,George Mason,1755.0267711486295,17,15,Old Dominion,2070.3421362052136
2010,156,La Salle,1751.1460500636251,12,18,G Washington,1888.0189228389002
2010,157,Appalachian St,1750.3469569984388,24,13,Marshall,2001.1935549681152
2010,158,Rider,1748.2409263502243,17,16,Mississippi St,2119.823704079745
2010,159,Iowa,1743.8504319261076,10,22,Northwestern,2108.3633501877634
2010,160,Cleveland St,1743.004771444462,16,17,Wright St,1981.7008090221316
2010,161,TCU,1742.6991913088143,13,19,Colorado St,1822.6965179732324
2010,162,Oregon St,1742.4594692100807,14,18,California,2210.1471857993233
2010,163,Hofstra,1740.4251425262705,19,15,Northeastern,1900.5297018714825
2010,164,E Kentucky,1740.1483941716995,20,13,Morgan St,1757.8359544535176
2010,165,SMU,1739.3128220387166,14,17,Memphis,2149.1377508598653
2010,166,Drexel,1738.933675056777,16,16,VCU,2041.8106764520192
2010,167,Drake,1736.0499338403592,14,19,Wichita St,2102.599896071639
2010,168,Montana St,1735.8432121348535,15,14,N Colorado,1919.1317310724885
2010,169,Troy,1726.3318496531963,20,13,Western KY,1853.945978666507
2010,170,ETSU,1725.1774480906884,20,15,Arkansas,1822.5265937231634
2010,171,Indiana,1723.581353468032,10,21,Pitt,2278.3125954695242
2010,172,San José St,1722.00950358299,14,17,Louisiana Tech,2010.1094873904374
2010,173,Radford,1720.4594305228982,19,12,Coast Car,1901.108369617108
2010,174,Saint Joseph's,1719.1887596721747,11,20,Dayton,2233.4463202891875
2010,175,UTSA,1713.2714495668802,19,11,Houston,1898.2267101877385
2010,176,Austin Peay,1712.0639668095635,17,15,Akron,1896.5710886371485
2010,177,MTSU,1711.544350180963,19,14,Western KY,1853.945978666507
2010,178,LMU,1710.359215745722,18,16,Gonzaga,2294.090473009694
2010,179,Loyola Chicago,1709.6888900499798,14,16,Wright St,1981.7008090221316
2010,180,Miami OH,1695.135224870054,14,18,Kent State,2023.6861271265075
2010,181,E Michigan,1694.5431863753379,17,15,Akron,1896.5710886371485
2010,182,Campbell,1693.5642109227083,19,11,Appalachian St,1750.3469569984388
2010,183,Texas A&M-CC,1693.3633656367379,17,15,Oregon St,1742.4594692100807
2010,184,Fullerton,1693.2658172979056,16,15,Long Beach St,1854.526871414193
2010,185,Bowling Green,1692.7581707513305,14,16,Kent State,2023.6861271265075
2010,186,North Texas,1691.3136794328225,24,9,Western KY,1853.945978666507
2010,187,Ball State,1689.9330086621935,15,15,Ohio,1889.450454465778
2010,188,Davidson,1687.0537409607546,16,15,W Carolina,1917.1003739646962
2010,189,The Citadel,1678.6340081463359,16,16,W Carolina,1917.1003739646962
2010,190,Arkansas St,1674.4874751005318,17,14,Denver,1769.851724487612
2010,191,Boston Univ,1672.0868350841818,21,14,Northeastern,1900.5297018714825
2010,192,Seattle U,1671.7915263415207,17,14,Weber St,1821.5881783045604
2010,193,Boise St,1664.2758042144621,15,17,Louisiana Tech,2010.1094873904374
2010,194,Jacksonville,1661.181776171263,20,13,Arizona St,2101.4020583617275
2010,195,Vermont,1656.1253924475427,25,10,Rutgers,1884.925804662415
2010,196,SE Louisiana,1655.9784801868773,19,12,SF Austin,1769.4702755676196
2010,197,King  TN,1647.1606421848558,1,1,Appalachian St,1750.3469569984388
2010,198,UMass,1645.6124722999875,12,20,Rhode Island,2181.921255475798
2010,199,S Dakota St,1636.5594937891817,14,16,Oral Roberts,1792.9320532255736
2010,200,San Francisco,1633.1566337250786,12,18,Gonzaga,2294.090473009694
2010,201,South Alabama,1631.1110192316519,17,15,Florida,2226.088126008752
2010,202,Portland St,1629.5111550901543,13,19,Portland,1981.5647433046513
2010,203,C Michigan,1628.0126710175634,15,15,South Florida,2138.610985734723
2010,204,N Arizona,1627.772600613841,14,14,Montana St,1735.8432121348535
2010,205,Cent Methodist,1626.179145969604,1,0,C Arkansas,1367.3670726100236
2010,206,Stony Brook,1621.415485574191,22,10,Boston Univ,1672.0868350841818
2010,207,Hawai'i,1621.1479909407972,10,20,Nevada,2013.5327744009157
2010,208,South Dakota,1618.5225664379238,22,10,Texas A&M-CC,1693.3633656367379
2010,209,Wyoming,1614.772931522213,10,21,San Diego St,2100.461486902807
2010,210,UNC Wilmington,1611.7246852201943,9,22,William & Mary,2023.526473701441
2010,211,Air Force,1611.304461888935,10,21,Niagara,1818.7345809680419
2010,212,Valparaiso,1609.3965980636788,15,17,Detroit Mercy,1874.9991042299155
2010,213,CSU Northridge,1608.4706397035827,11,21,Coast Car,1901.108369617108
2010,214,Saint Peter's,1607.6831330247471,16,14,Iona,1913.7572363625036
2010,215,Tennessee Tech,1603.8467097532452,15,17,Austin Peay,1712.0639668095635
2010,216,Purdue FW,1603.4181286945945,16,15,IUPUI,1912.8971314805824
2010,217,Lipscomb,1602.5451391286479,17,13,Belmont,1768.183574294216
2010,218,E Illinois,1599.2716320673678,19,12,Morehead St,1872.5543553450304
2010,219,Winthrop,1595.1342272922702,19,14,Coast Car,1901.108369617108
2010,220,CA Baptist,1594.1916748314125,1,0,Pepperdine,1471.3142868597588
2010,221,East Carolina,1592.700348302911,10,21,UCF,1824.0614809087201
2010,222,UC Irvine,1587.2193321399761,14,18,Long Beach St,1854.526871414193
2010,223,Tulane,1583.6823836782517,8,22,Houston,1898.2267101877385
2010,224,Mercer,1583.4949824060714,16,17,Belmont,1768.183574294216
2010,225,Chattanooga,1579.6661261899603,15,18,W Carolina,1917.1003739646962
2010,226,Manhattan,1575.9154715436962,11,20,Iona,1913.7572363625036
2010,227,Georgia St,1574.588802988548,12,20,George Mason,1755.0267711486295
2010,228,Santa Clara,1573.698053189187,11,21,Pacific,1966.4746369379693
2010,229,Loyola MD,1572.9654969614812,13,17,Morgan St,1757.8359544535176
2010,230,Stillman,1572.0250016733248,1,0,Alabama A&M,1305.9404423005922
2010,231,Robert Morris,1571.6268490639004,23,12,Ohio,1889.450454465778
2010,232,Youngstown St,1570.3025800468386,8,22,Loyola Chicago,1709.6888900499798
2010,233,Rice,1569.63970016041,8,23,South Alabama,1631.1110192316519
2010,234,UC Riverside,1567.4078639199229,12,17,Pacific,1966.4746369379693
2010,235,Quinnipiac,1563.5886831781324,23,10,Robert Morris,1571.6268490639004
2010,236,UT Arlington,1563.05311418824,16,14,UTSA,1713.2714495668802
2010,237,Olivet Nazarene,1560.1965365303374,1,0,Chicago St,1176.5970678216277
2010,238,Delaware St,1557.5592018057873,17,12,Bethune,1527.0511707065293
2010,239,FAU,1554.7132316537466,14,16,Troy,1726.3318496531963
2010,240,Canisius,1551.8856481746657,15,17,Iona,1913.7572363625036
2010,241,Maine,1551.590124346024,19,11,Boston College,1970.4370651292709
2010,242,UC Davis,1551.3090686002433,14,18,Pacific,1966.4746369379693
2010,243,Liberty,1540.282226991197,15,16,Radford,1720.4594305228982
2010,244,Louisiana,1535.4654543808101,13,17,Sam Houston,1863.2800019053134
2010,245,James Madison,1535.0757762300746,13,20,VCU,2041.8106764520192
2010,246,Lehigh,1534.8075999978118,22,11,Quinnipiac,1563.5886831781324
2010,247,Evansville,1533.9435367539952,9,21,Northern Iowa,2261.242671592505
2010,248,Bethune,1527.0511707065293,17,16,NC A&T,1410.9608251375544
2010,249,Furman,1526.7457258871,13,17,Appalachian St,1750.3469569984388
2010,250,Talladeg,1526.6701885925136,1,0,Southern,1008.4372057866565
2010,251,N Illinois,1520.78979759165,10,20,W Michigan,1857.7290301012338
2010,252,AK-Anchorage,1511.426874456756,1,3,Nicholls,1413.2826213109552
2010,253,J'Ville St,1510.0068829878303,11,19,E Kentucky,1740.1483941716995
2010,254,North Florida,1508.1317156397536,13,18,Southern Miss,1848.8346206812157
2010,255,SC State,1507.0216452965087,18,14,Morgan St,1757.8359544535176
2010,256,Samford,1506.868319615827,11,20,E Michigan,1694.5431863753379
2010,257,AR-Pine Bluff,1505.826360424362,18,16,Winthrop,1595.1342272922702
2010,258,Cal Poly,1505.2464329364961,12,19,Long Beach St,1854.526871414193
2010,259,High Point,1503.9533911196959,15,15,Coast Car,1901.108369617108
2010,260,Texas Southern,1502.0421704853966,17,16,Idaho,1765.2110550500906
2010,261,Army,1493.8514942660722,14,15,Harvard,1936.7856392953288
2010,262,Mount St Mary,1493.5804431352294,16,15,Loyola MD,1572.9654969614812
2010,263,Texas St,1492.7177613766592,15,16,Sam Houston,1863.2800019053134
2010,264,UNC Asheville,1491.1781564663506,15,16,Radford,1720.4594305228982
2010,265,Fort Hays St,1486.7863027990525,0,1,NA,NA
2010,266,W Illinois,1486.4509510230791,13,17,Oral Roberts,1792.9320532255736
2010,267,Kansas City,1480.362498696199,12,18,Purdue FW,1603.4181286945945
2010,268,UNC Greensboro,1479.850853594208,8,23,The Citadel,1678.6340081463359
2010,269,Lamar,1479.3524589919928,14,18,SF Austin,1769.4702755676196
2010,270,Pepperdine,1471.3142868597588,7,24,Utah,1767.7840952910115
2010,271,Hardin-Simmons,1463.9009182140414,0,1,NA,NA
2010,272,N Dakota St,1463.7656050073883,11,18,S Dakota St,1636.5594937891817
2010,273,Angelo State,1461.1095658160975,0,1,NA,NA
2010,274,UIC,1460.9424054740625,8,22,Detroit Mercy,1874.9991042299155
2010,275,California Maritime,1458.428680447986,0,1,NA,NA
2010,276,Augustana (IL),1456.11473019656,0,1,NA,NA
2010,277,E New Mexico,1454.191405985464,0,1,NA,NA
2010,278,Penn St-Behrend,1454.1751753119704,0,1,NA,NA
2010,279,Pitt. St.,1453.586763879651,0,1,NA,NA
2010,280,Lafayette,1453.42265681521,19,13,Lehigh,1534.8075999978118
2010,281,Charleston So,1451.6942855485847,13,17,Radford,1720.4594305228982
2010,282,Little Rock,1447.002343452348,8,22,Oral Roberts,1792.9320532255736
2010,283,MO-St. Louis,1446.7785310639028,0,1,NA,NA
2010,284,Clarkson,1444.7382225879448,0,1,NA,NA
2010,285,Prairie View,1439.5329450559075,16,14,Texas Southern,1502.0421704853966
2010,286,Tenn Wesleyan,1436.8013423085567,0,1,NA,NA
2010,287,Fresno Pacific,1434.3207304914797,0,1,NA,NA
2010,288,Sacred Heart,1433.5968667715522,14,15,Stony Brook,1621.415485574191
2010,289,Western Oregon,1433.5565791481927,0,1,NA,NA
2010,290,UC San Diego,1432.8597560822866,0,1,NA,NA
2010,291,St Marys,1432.7677400459017,0,1,NA,NA
2010,292,Towson,1431.8576659989592,10,21,William & Mary,2023.526473701441
2010,293,Pomona P,1428.4397469611429,0,1,NA,NA
2010,294,Binghamton,1426.165977995778,13,18,La Salle,1751.1460500636251
2010,295,Centenary LA,1420.6379258454306,8,21,Purdue FW,1603.4181286945945
2010,296,Nova SE,1416.9206086871172,0,1,NA,NA
2010,297,Nicholls,1413.2826213109552,11,19,SF Austin,1769.4702755676196
2010,298,Evergreen State,1412.4265760338699,0,1,NA,NA
2010,299,NC A&T,1410.9608251375544,11,22,MTSU,1711.544350180963
2010,300,Rockhurst,1410.5875652496097,0,1,NA,NA
2010,301,Kennesaw St,1409.4473206745085,13,20,Lipscomb,1602.5451391286479
2010,302,Alma College,1408.058930828063,0,1,NA,NA
2010,303,Hillsdale,1408.0059814261913,0,1,NA,NA
2010,304,Jackson St,1405.6816535845883,19,13,AR-Pine Bluff,1505.826360424362
2010,305,Hampton,1404.118640665012,14,18,Wyoming,1614.772931522213
2010,306,Rio Grande,1400.3171562919763,0,1,NA,NA
2010,307,SE Missouri St,1399.8028234467622,7,23,N Illinois,1520.78979759165
2010,308,Delaware,1399.2269726180098,7,24,Drexel,1738.933675056777
2010,309,Sacramento St,1398.381802382345,9,21,Oregon St,1742.4594692100807
2010,310,Montana St-Northern,1393.7840229381572,0,1,NA,NA
2010,311,E Washington,1393.4789241854241,9,21,Montana,1886.015418830363
2010,312,Elon,1393.4365394814965,9,23,W Carolina,1917.1003739646962
2010,313,Salem,1393.430371470502,0,1,NA,NA
2010,314,Malone,1393.2285094372971,0,1,NA,NA
2010,315,Idaho St,1392.2665954809713,7,22,Montana,1886.015418830363
2010,316,Voorhees,1389.6143529322835,0,1,NA,NA
2010,317,MIT,1389.257811558772,0,1,NA,NA
2010,318,New Orleans,1388.760692514035,8,22,Tulane,1583.6823836782517
2010,319,New Hampshire,1387.8263882721799,13,17,Vermont,1656.1253924475427
2010,320,Kentucky St,1385.5079944158322,0,1,NA,NA
2010,321,Long Island,1385.4464106227192,14,17,Saint Peter's,1607.6831330247471
2010,322,N'Western St,1383.744032859601,10,19,Lamar,1479.3524589919928
2010,323,Indiana-East Univ,1383.2703889091897,0,1,NA,NA
2010,324,Columbia,1382.915362043421,11,17,Lehigh,1534.8075999978118
2010,325,VMI,1382.2742630139173,10,19,High Point,1503.9533911196959
2010,326,Limestone,1381.8912835486603,0,1,NA,NA
2010,327,Indianapolis,1380.6700758415686,0,1,NA,NA
2010,328,Joh. & Wales CO,1380.2205844481712,0,1,NA,NA
2010,329,LeTourneau,1379.345741784803,0,1,NA,NA
2010,330,Bridgewater VA,1377.6928937974603,0,1,NA,NA
2010,331,Caldwell,1377.5539947033637,0,1,NA,NA
2010,332,Cornell Co (IA),1377.3878664641427,0,1,NA,NA
2010,333,Vassar,1374.0305793345278,0,1,NA,NA
2010,334,Alabama St,1372.8053589771466,16,15,AR-Pine Bluff,1505.826360424362
2010,335,Lewis & Clark,1372.6465646358618,0,1,NA,NA
2010,336,Monmouth,1372.0273977975892,12,19,Texas A&M-CC,1693.3633656367379
2010,337,San Fran St,1370.1853688270835,0,1,NA,NA
2010,338,Southern Utah,1368.4268839505564,7,22,UC Riverside,1567.4078639199229
2010,339,Bakersfield,1367.8924401346587,7,22,Montana St,1735.8432121348535
2010,340,C Arkansas,1367.3670726100236,9,21,UTSA,1713.2714495668802
2010,341,Win Salem,1364.3741896097947,12,17,SC State,1507.0216452965087
2010,342,Concordia-St. P,1361.9845816108902,0,1,NA,NA
2010,343,UL Monroe,1361.7286257166365,12,19,Morehead St,1872.5543553450304
2010,344,E Oregon,1360.9072668013746,0,1,NA,NA
2010,345,Nebraska-Kearney,1360.2318157052196,0,1,NA,NA
2010,346,Savannah State,1358.8070016589766,11,15,W Illinois,1486.4509510230791
2010,347,BuffSt,1357.2741292800174,0,1,NA,NA
2010,348,Goucher,1356.5028948592917,0,1,NA,NA
2010,349,Tennessee St,1355.8344556752857,9,23,Detroit Mercy,1874.9991042299155
2010,350,Bucknell,1352.6827662202143,14,17,Lehigh,1534.8075999978118
2010,351,Navy,1350.2988851706837,13,17,Quinnipiac,1563.5886831781324
2010,352,St. Catharine,1348.288637910625,0,2,NA,NA
2010,353,Dillard,1343.8337809451903,0,1,NA,NA
2010,354,Lemoyne,1343.6343655612463,0,1,NA,NA
2010,355,Dallas Baptist,1343.2019090067995,0,1,NA,NA
2010,356,McNeese,1341.6018022591952,10,20,Texas A&M-CC,1693.3633656367379
2010,357,Brown,1339.1435382766751,11,20,Princeton,1772.476650886602
2010,358,Providence (MT),1337.5951639755388,0,1,NA,NA
2010,359,Holy Cross,1335.3496131912716,9,22,Army,1493.8514942660722
2010,360,CS Los Angeles,1329.7394671241304,0,1,NA,NA
2010,361,CSU San Bern,1328.9611527250938,0,1,NA,NA
2010,362,NW Oklahoma St,1328.5535695257563,0,1,NA,NA
2010,363,Georgia So,1327.8821503453314,9,23,W Carolina,1917.1003739646962
2010,364,Wilmington OH,1327.5942597558724,0,1,NA,NA
2010,365,WGeorgia,1327.0140249268231,0,1,NA,NA
2010,366,Academy of Art,1326.9462442002425,0,1,NA,NA
2010,367,Gardner-Webb,1326.4612944297182,8,21,Charleston So,1451.6942855485847
2010,368,MD-Eastern,1325.2805626235263,11,21,Delaware St,1557.5592018057873
2010,369,Texas Dallas,1321.9713962168864,0,1,NA,NA
2010,370,Utah Valley,1318.3094161256556,12,18,South Dakota,1618.5225664379238
2010,371,St. Edward's,1316.026950436634,0,1,NA,NA
2010,372,Davenport Univ,1315.040788333697,0,1,NA,NA
2010,373,Newberry,1312.4429499107725,0,1,NA,NA
2010,374,Roanoke,1311.0373163313136,0,1,NA,NA
2010,375,Coll NJ,1309.9883818609464,0,1,NA,NA
2010,376,Longwood,1307.0723737011199,12,19,Campbell,1693.5642109227083
2010,377,Yale,1307.0532671958154,12,19,Elon,1393.4365394814965
2010,378,Brescia,1306.7041383713345,0,2,NA,NA
